row_index,prediction,ground_truth,abs_error,source,raw_output,model_name,target_column,max_new_tokens,run_timestamp_utc
3646,1845.25,3219.75,1374.5,paper_single_prompt,1845.25,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
3665,1843.8,6994.6,5150.8,paper_single_prompt,"1843.8

Explanation:
- The given record has a tenure of 71 and a MonthlyCharg",mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
3676,1880.2,2044.75,164.54999999999995,paper_single_prompt,"1880.2

Explanation:
- The given record has a tenure of 30, and MonthlyCharg",mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
3681,3442.0,4680.05,1238.0500000000002,paper_single_prompt,3442,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
3695,3685.55,3089.6,595.9500000000003,paper_single_prompt,3685.55,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
3704,1611.0,5163.0,3552.0,paper_single_prompt,1611.0,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
3712,1843.68,2774.55,930.87,paper_single_prompt,1843.68,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
3748,1846.32,3771.5,1925.18,paper_single_prompt,1846.32,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
3761,1683.95,5919.35,4235.400000000001,paper_single_prompt,1683.95,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
3767,3458.34,8240.85,4782.51,paper_single_prompt,"3458.34

Explanation:
- The given record has a tenure of 72 and a MonthlyCh",mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
3777,1658.2,890.5,767.7,paper_single_prompt,"1658.2

Explanation:
- The given record has a tenure of 47 and a MonthlyCharg",mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
3797,2358.8,3581.6,1222.7999999999995,paper_single_prompt,"2358.8

Explanation:
- The given record has a tenure of 43 and a MonthlyCharg",mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
3801,1643.35,1505.85,137.5,paper_single_prompt,1643.35,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
3826,1397.475,,,paper_single_prompt,1397.475 + (0 * 25.35),mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
3828,1397.475,1319.95,77.52499999999986,paper_single_prompt,1397.475 + (65 * 19.35),mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
3837,1622.45,443.9,1178.5500000000002,paper_single_prompt,1622.45,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
3897,2444.0,8425.15,5981.15,paper_single_prompt,2444.0,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
3924,3381.2,4029.95,648.75,paper_single_prompt,"3381.2

Explanation:
- The given record has a tenure of 48, and MonthlyCharg",mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
3929,1696.8,2230.85,534.05,paper_single_prompt,1696.8,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
3931,1843.55,1837.7,5.849999999999909,paper_single_prompt,1843.55,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
3936,1147.75,576.95,570.8,paper_single_prompt,1147.75,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
3941,1015.75,174.7,841.05,paper_single_prompt,1015.75,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
3948,1663.4,4968.0,3304.6,paper_single_prompt,"1663.4

Explanation:
- The given record has a tenure of 56 and a MonthlyCharg",mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
3949,1665.2,992.7,672.5,paper_single_prompt,"1665.2

Explanation:
- The given record has a tenure of 18, and MonthlyCharg",mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
3952,2496.35,7806.6,5310.25,paper_single_prompt,2496.35,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
3959,1843.05,3645.5,1802.45,paper_single_prompt,1843.05,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
3972,1223.6,2298.55,1074.9500000000005,paper_single_prompt,"1223.6

Explanation:
- The given record has a tenure of 45 and a MonthlyCharg",mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
3980,2369.6,2979.5,609.9000000000001,paper_single_prompt,"2369.6

Explanation:
- The given record has a tenure of 28, and MonthlyCharg",mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
3984,1682.34,1857.85,175.51,paper_single_prompt,1682.34,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4008,1683.75,2898.95,1215.1999999999998,paper_single_prompt,1683.75,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4009,1600.21,5309.5,3709.29,paper_single_prompt,1600.21,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4015,1643.35,1893.5,250.1500000000001,paper_single_prompt,1643.35,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4035,3068.5,4631.7,1563.1999999999998,paper_single_prompt,3068.5,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4049,3451.5,4753.85,1302.3500000000004,paper_single_prompt,3451.5,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4051,1843.04,6869.7,5026.66,paper_single_prompt,1843.04,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4057,1678.62,1859.2,180.58000000000013,paper_single_prompt,"1678.62

Explanation:
- The given record has a tenure of 72 and a MonthlyCh",mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4075,1159.15,2546.85,1387.6999999999998,paper_single_prompt,1159.15,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4103,2422.4,6511.8,4089.4,paper_single_prompt,"2422.4

Explanation:
- The given record has a tenure of 72 and a MonthlyCharg",mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4110,1648.85,4664.15,3015.3,paper_single_prompt,1648.85,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4121,2066.65,2510.2,443.5499999999997,paper_single_prompt,2066.65,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4142,1663.5,3870.0,2206.5,paper_single_prompt,1663.5,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4155,2499.15,8436.25,5937.1,paper_single_prompt,2499.15,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4162,1642.14,4575.35,2933.21,paper_single_prompt,"1642.14

Explanation:
- The given record has a tenure of 72 and a MonthlyCh",mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4164,3458.36,7922.75,4464.389999999999,paper_single_prompt,"3458.36

Explanation:
- The given record has a tenure of 72 and a MonthlyCh",mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4167,1673.5,3876.2,2202.7,paper_single_prompt,"1673.5

Explanation:
- The given record has a tenure of 50 and a MonthlyCharg",mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4168,1843.65,3778.85,1935.2,paper_single_prompt,1843.65,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4181,1651.05,6164.7,4513.65,paper_single_prompt,1651.05,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4182,2466.55,2862.75,396.1999999999998,paper_single_prompt,2466.55,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4186,2441.3,6590.5,4149.2,paper_single_prompt,"2441.3

Explanation:
- The given record has a tenure of 62 and MonthlyCharges",mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4188,2300.85,2890.65,589.8000000000002,paper_single_prompt,2300.85,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4189,1664.26,4885.85,3221.59,paper_single_prompt,"1664.26

Explanation:
- The given record has a tenure of 69 and a MonthlyCh",mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4203,1141.35,96.8,1044.55,paper_single_prompt,1141.35,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4208,1666.48,4263.4,2596.92,paper_single_prompt,1666.48,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4215,2497.4,7840.6,5343.200000000001,paper_single_prompt,"2497.4

Explanation:
- The given record has a tenure of 72 and a MonthlyCharg",mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4219,1843.85,3772.65,1928.8,paper_single_prompt,1843.85,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4238,1397.475,1061.6,335.875,paper_single_prompt,1397.475 + (57 * 19.4),mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4245,1397.475,1275.85,121.625,paper_single_prompt,1397.475 * 63 + 19.7 = 8768.815,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4252,1682.1,1033.9,648.1999999999998,paper_single_prompt,"1682.1

Explanation:
- The given record has a tenure of 19, and MonthlyCharg",mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4266,3454.2,6529.25,3075.05,paper_single_prompt,"3454.2

Explanation:
- The given record has a tenure of 62 and a MonthlyCharg",mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4284,2823.55,2897.95,74.39999999999964,paper_single_prompt,2823.55,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4318,1843.625,4284.65,2441.025,paper_single_prompt,1843.625,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4320,1461.025,1539.75,78.72499999999991,paper_single_prompt,1461.025,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4343,1246.15,606.25,639.9000000000001,paper_single_prompt,1246.15,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4357,1841.35,330.8,1510.55,paper_single_prompt,1841.35,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4359,2481.4,2249.1,232.30000000000015,paper_single_prompt,"2481.4

Explanation:
- The given record has a tenure of 23, and MonthlyCharg",mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4380,1397.475,,,paper_single_prompt,1397.475 + (0 * 20),mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4386,2788.25,3046.4,258.1500000000001,paper_single_prompt,2788.25,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4398,1662.85,4858.7,3195.85,paper_single_prompt,1662.85,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4427,2622.65,4917.75,2295.1,paper_single_prompt,2622.65,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4436,1665.2,1297.8,367.4000000000001,paper_single_prompt,"1665.2

Explanation:
- The given record has a tenure of 19, and MonthlyCharg",mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4456,1678.65,1614.9,63.75,paper_single_prompt,1678.65,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4457,2340.0,1573.95,766.05,paper_single_prompt,2340,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4463,1469.55,69.85,1399.7,paper_single_prompt,1469.55,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4470,1191.95,322.5,869.45,paper_single_prompt,1191.95,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4481,1847.85,1626.05,221.79999999999995,paper_single_prompt,1847.85,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4486,1650.72,5500.6,3849.88,paper_single_prompt,1650.72,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4488,3487.4,3229.4,258.0,paper_single_prompt,"3487.4

Explanation:
- The given record has a tenure of 42 and MonthlyCharges",mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4491,1397.475,19.75,1377.725,paper_single_prompt,1397.475 + (1 * 19.75),mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4492,1842.15,1230.9,611.25,paper_single_prompt,1842.15,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4504,1843.85,785.75,1058.1,paper_single_prompt,1843.85,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4507,1249.35,574.5,674.8499999999999,paper_single_prompt,1249.35,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4512,1446.5,5212.65,3766.15,paper_single_prompt,1446.5,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4525,3682.2,2979.3,702.8999999999996,paper_single_prompt,"3682.2

Explanation:
- The given record has a tenure of 32 and MonthlyCharges",mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4535,2101.55,3046.15,944.6,paper_single_prompt,2101.55,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4550,1845.0,1988.05,143.04999999999995,paper_single_prompt,1845.0,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4561,1246.5,446.8,799.7,paper_single_prompt,1246.5,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4584,1843.26,5031.0,3187.74,paper_single_prompt,1843.26,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4593,1639.1,246.3,1392.8,paper_single_prompt,1639.1,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4594,2585.6,2110.15,475.4499999999998,paper_single_prompt,2585.6,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4598,1650.0,969.85,680.15,paper_single_prompt,1650.0,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4600,3084.7,6567.9,3483.2,paper_single_prompt,"3084.7

Explanation:
- The given record has a tenure of 56 and a MonthlyCharg",mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4610,3486.4,8684.8,5198.4,paper_single_prompt,"3486.4

Explanation:
- The given record has a tenure of 72 and a MonthlyCharg",mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4611,1653.95,1776.45,122.5,paper_single_prompt,1653.95,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4612,1231.5,2933.95,1702.4499999999998,paper_single_prompt,1231.50,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4613,1847.5,4370.25,2522.75,paper_single_prompt,1847.5,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4620,3083.6,8332.15,5248.549999999999,paper_single_prompt,"3083.6

Explanation:
- The given record has a tenure of 72 and a MonthlyCharg",mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4624,1236.85,740.3,496.55,paper_single_prompt,1236.85,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4642,1843.52,4820.15,2976.63,paper_single_prompt,1843.52,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4656,2823.6,1615.1,1208.5,paper_single_prompt,"2823.6

Explanation:
- The given record has a tenure of 22 and MonthlyCharges",mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4667,2385.0,375.25,2009.75,paper_single_prompt,2385.0,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4684,3481.55,7262.0,3780.45,paper_single_prompt,3481.55,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4686,2498.8,7748.75,5249.95,paper_single_prompt,"2498.8

Explanation:
- The given record has a tenure of 72 months and a MonthlyCh",mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4691,2419.25,5688.05,3268.8,paper_single_prompt,2419.25,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4699,3666.6,5174.35,1507.7500000000005,paper_single_prompt,3666.6,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4703,2400.44,1772.25,628.19,paper_single_prompt,2400.44,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4710,1306.65,217.5,1089.15,paper_single_prompt,1306.65,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4726,1188.8,3580.95,2392.15,paper_single_prompt,"1188.8

Explanation:
- The given record has a tenure of 72 months and a MonthlyCh",mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4734,2850.0,3182.95,332.9499999999998,paper_single_prompt,2850,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4736,1843.75,4620.4,2776.65,paper_single_prompt,1843.75,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4743,1664.5,3389.25,1724.75,paper_single_prompt,1664.5,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4744,1681.3,1198.05,483.25,paper_single_prompt,"1681.3

Explanation:
- The given record has a tenure of 64 and a MonthlyCharg",mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4751,1654.65,245.2,1409.45,paper_single_prompt,1654.65,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4768,1397.475,1388.45,9.024999999999864,paper_single_prompt,1397.475 + (71 * 19.8),mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4772,1617.8,4134.7,2516.9,paper_single_prompt,"1617.8

Explanation:
- The given record has a tenure of 69 and a MonthlyCharg",mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4786,2485.65,7634.8,5149.15,paper_single_prompt,2485.65,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4790,1646.55,2633.4,986.85,paper_single_prompt,1646.55,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4808,1613.4,4299.95,2686.55,paper_single_prompt,"1613.4

Explanation:
- The given record has a tenure of 54 and a MonthlyCharg",mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4821,1642.15,2959.8,1317.65,paper_single_prompt,1642.15,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4824,3439.5,7133.1,3693.6,paper_single_prompt,3439.5,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4842,1191.95,494.05,697.9000000000001,paper_single_prompt,1191.95,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4844,1844.25,755.4,1088.85,paper_single_prompt,1844.25,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4855,2017.15,6605.55,4588.4,paper_single_prompt,2017.15,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4897,1623.6,469.65,1153.9499999999998,paper_single_prompt,"1623.6

Explanation:
- The given record has a tenure of 15 and a MonthlyCharg",mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4904,2826.55,3645.5,818.9499999999998,paper_single_prompt,2826.55,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4911,1667.52,6141.65,4474.129999999999,paper_single_prompt,"1667.52

Explanation:
- The given record has a tenure of 72 and a MonthlyCh",mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4918,1644.275,1086.75,557.5250000000001,paper_single_prompt,1644.275,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4921,1846.35,3767.4,1921.05,paper_single_prompt,1846.35,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4922,1638.54,3641.5,2002.96,paper_single_prompt,1638.54,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4933,1244.8,223.75,1021.05,paper_single_prompt,1244.8,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4934,2418.5,7751.7,5333.2,paper_single_prompt,2418.5,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4936,3462.75,4385.05,922.3000000000002,paper_single_prompt,3462.75,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4943,1630.8,5969.3,4338.5,paper_single_prompt,"1630.8

Explanation:
- The given record has a tenure of 71 and a MonthlyCharg",mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4956,1236.35,742.95,493.3999999999999,paper_single_prompt,1236.35,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4964,2177.85,1834.95,342.89999999999986,paper_single_prompt,2177.85,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4981,1686.625,712.75,973.875,paper_single_prompt,1686.625,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
4982,3844.8,6405.0,2560.2,paper_single_prompt,"3844.8

Explanation:
- The given record has a tenure of 61 and MonthlyCharges",mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
5010,1661.9,5321.25,3659.35,paper_single_prompt,"1661.9

Explanation:
- The given record has a tenure of 61, and MonthlyCharg",mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
5011,3486.5,4156.8,670.3000000000002,paper_single_prompt,3486.5,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
5036,1661.05,1375.15,285.89999999999986,paper_single_prompt,1661.05,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
5054,1236.63,3674.95,2438.32,paper_single_prompt,1236.63,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
5063,2379.25,1852.85,526.4000000000001,paper_single_prompt,2379.25,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
5068,1662.1,1493.2,168.89999999999986,paper_single_prompt,"1662.1

Explanation:
- The given record has a tenure of 71 and a MonthlyCharg",mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
5070,3328.55,3030.6,297.9500000000003,paper_single_prompt,3328.55,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
5081,1843.75,3729.6,1885.85,paper_single_prompt,1843.75,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
5090,1496.185,673.1,823.0849999999999,paper_single_prompt,1496.185,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
5102,2461.65,7881.2,5419.549999999999,paper_single_prompt,2461.65,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
5126,2461.55,5925.75,3464.2,paper_single_prompt,2461.55,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
5133,3456.5,2433.9,1022.6,paper_single_prompt,3456.50,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
5153,3682.25,3851.45,169.19999999999982,paper_single_prompt,3682.25,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T16:00:21.773668+00:00
